암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),진료과목코드
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,성남속편한내과의원,31,의원,310000,경기,310401,성남수정구,신흥동,13346,"경기도 성남시 수정구 수정로 208, 4층 (신흥동, 메드위즈)",031-735-1088,http://www.soksn.co.kr/index.asp,20110131,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1428186,37.4439488,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,성남시노인보건센터의원,31,의원,310000,경기,310402,성남중원구,상대원동,13200,"경기도 성남시 중원구 금상로 137, 1층 (상대원동)",031-739-3004,http://scsh.or.kr,20080627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.170765,37.441995,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjNjEjJDEjJDAjJDgz,성남이안과의원,31,의원,310000,경기,310402,성남중원구,성남동,13365,"경기도 성남시 중원구 성남대로1148번길 2, 소평빌딩 2층 (성남동)",031-722-3388,,20030707,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1295201,37.4322806,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNjEjJDEjJDAjJDgz,성남제일정신건강의학과의원,31,의원,310000,경기,310401,성남수정구,수진동,13327,"경기도 성남시 수정구 수정로 140, 세민빌딩 2층 일부호 (수진동)",031-757-8100,,20060111,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1357055,37.4417754,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,성남척척통증의학과의원,31,의원,310000,경기,310401,성남수정구,수진동,13327,"경기도 성남시 수정구 수정로 112, 2층 (수진동)",031-751-6611,,20100224,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1329256,37.4409899,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz,성남키즈소아청소년과의원,31,의원,310000,경기,310401,성남수정구,신흥동,13353,"경기도 성남시 수정구 산성대로 267, 신흥역 시네마타워 5층 518,519호 (신흥동)",031-732-0303,,20190328,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1464467,37.441324,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,성남탑영상의학과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13497,"경기도 성남시 분당구 야탑로75번길 9, 201호 (야탑동, 금호프라자)",031-702-9191,,20001219,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1268202,37.410849,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz,성남태평메이퓨어의원,31,의원,310000,경기,310401,성남수정구,신흥동,13338,"경기도 성남시 수정구 수정로 174, 진영빌딩 5층 501호 (신흥동)",031-757-3363,,20201119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1393087,37.4428515,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,성모e안과의원,31,의원,310000,경기,310403,성남분당구,운중동,13461,"경기도 성남시 분당구 운중로 135, 더원스퀘어 503,504호 (운중동)",031-8016-8757,,20200401,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0781514,37.3919471,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz,성모가정의학과의원,31,의원,310000,경기,310402,성남중원구,상대원동,13206,"경기도 성남시 중원구 순환로 188, 2층 2호 (상대원동, 궁전아파트상가)",031-748-1482,,19990908,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1797593,37.4402339,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNDEjJDEjJDQjJDgz,성모비뇨기과의원,31,의원,310000,경기,310401,성남수정구,태평동,13305,"경기도 성남시 수정구 수정로 115, 5층 (태평동)",031-753-7586,,20060417,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1329801,37.4415373,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,성모신경정신건강의학과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로 926, 510호 (야탑동, 메트로빌딩)",031-708-0353,,19970318,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.129292,37.4125779,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,성모에이치마취통증의학과의원,31,의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 서현로210번길 2, 성지하이츠텔 4층 (서현동)",031-778-7573,,20190412,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1254838,37.3868395,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,성모원내과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13517,"경기도 성남시 분당구 야탑로 102, 뉴젠빌원룸텔 201~204호, 206~207호 (야탑동)",031-778-8480,,20220809,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1301328,37.409596,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz,성모튼튼마취통증의학과의원,31,의원,310000,경기,310401,성남수정구,,13640,"경기도 성남시 수정구 위례광장로 300, 7층 701호 (창곡동, 위례중앙역중앙타워)",031-754-8875,,20170829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1427026,37.4734648,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,성모편한내과의원,31,의원,310000,경기,310403,성남분당구,서현동,13587,"경기도 성남시 분당구 불정로376번길 7, 건일빌딩 201호 (서현동)",031-8039-7765,,20210325,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1370505,37.3737399,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,성모필의원,31,의원,310000,경기,310403,성남분당구,운중동,13466,"경기도 성남시 분당구 운중로 122, 501호 (운중동, 골드클래스)",031-8016-7585,,20130129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0766441,37.3913814,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,성원비뇨기과의원,31,의원,310000,경기,310401,성남수정구,단대동,13141,"경기도 성남시 수정구 논골로 1, 2층 (단대동)",031-732-1811,,19980701,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1605766,37.4544262,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQ1IyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz,성이비인후과의원,31,의원,310000,경기,310403,성남분당구,구미동,13626,"경기도 성남시 분당구 미금로 44, 3층 (구미동, 국민프라자)",031-714-3200,,19960625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.116537,37.3373125,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNTEjJDEjJDYjJDgz,세계로 신경외과의원,31,의원,310000,경기,310402,성남중원구,금광동,13180,"경기도 성남시 중원구 산성대로372번길 14, 2층 (금광동)",031-743-3399,,20070427,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1585912,37.4447568,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,세라의원,31,의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 분당로53번길 10, 동호플라자 301(일부)호 (서현동)",070-7537-2792,,20220727,5,2,0,0,3,0,0,0,0,0,0,0,0,0,127.121781,37.3835251,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQxMyQzNjE4MzIjNTEjJDEjJDIjJDgz,세린가정의학과의원,31,의원,310000,경기,310403,성남분당구,구미동,13632,"경기도 성남시 분당구 미금일로 71, 201호 (구미동, 하나빌딩)",031-722-1190,http://www.serinhair.co.kr,20010418,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.111822,37.3456191,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,세림피부과의원,31,의원,310000,경기,310402,성남중원구,중앙동,13249,"경기도 성남시 중원구 산성대로 360, 7층 (중앙동)",031-743-7009,,20171128,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1564041,37.4442781,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,세민의원,31,의원,310000,경기,310401,성남수정구,태평동,13110,"경기도 성남시 수정구 성남대로 1275-1, (태평동)",031-752-2275,,19990324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1266657,37.443805,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNjEjJDEjJDQjJDgz,세브란스내과의원,31,의원,310000,경기,310401,성남수정구,수진동,13316,"경기도 성남시 수정구 제일로 155, 1층 (수진동)",031-757-8886,,20120120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1318316,37.4403593,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNjEjJDEjJDQjJDgz,소망소아청소년과의원,31,의원,310000,경기,310401,성남수정구,,13646,"경기도 성남시 수정구 위례광장로 19, 아이페리온 3층 306호 (창곡동)",031-749-2585,,20190207,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1404574,37.4656896,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,소예의원,31,의원,310000,경기,310401,성남수정구,,13640,"경기도 성남시 수정구 위례광장로 310, A동 4층 405, 406호 (창곡동, 우성트램타워)",031-757-0867,,20170714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.142939,37.4727089,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,소운정신건강의학과의원,31,의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 서현로210번길 2, 305호 (서현동, 성지하이츠텔)",031-703-7820,,20010701,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1254838,37.3868395,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQyIyQ3IyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz,소호의원,31,의원,310000,경기,310403,성남분당구,삼평동,13525,"경기도 성남시 분당구 대왕판교로606번길 58, 2층 30,31호 (삼평동, 판교푸르지오월드마크)",702-5060,,20180918,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.113551,37.3955563,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,속속린내과의원,31,의원,310000,경기,310403,성남분당구,백현동,13533,"경기도 성남시 분당구 동판교로 61, 자유퍼스트프라자2 601, 602, 603호 (백현동)",031-703-7707,,20240131,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1153922,37.3884812,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDgjJDgz,송내과의원,31,의원,310000,경기,310401,성남수정구,신흥동,13353,"경기도 성남시 수정구 산성대로 259, 3층 (신흥동)",031-734-8575,,20050714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1456794,37.4407863,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,송도외과의원,31,의원,310000,경기,310402,성남중원구,금광동,13180,"경기도 성남시 중원구 산성대로372번길 14, 3층 (금광동)",031-735-7169,,20080609,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1585912,37.4447568,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,송산부인과의원,31,의원,310000,경기,310402,성남중원구,금광동,13177,"경기도 성남시 중원구 광명로 339, 2층 (금광동)",031-732-5050,,19920213,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1635011,37.4460001,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz,송율정신건강의학과의원,31,의원,310000,경기,310403,성남분당구,백현동,13529,"경기도 성남시 분당구 판교역로 136, 지하2층 B2046,B2050호 (백현동)",031-8039-7270,,20241122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1104534,37.3924916,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz,수내메이퓨어의원,31,의원,310000,경기,310403,성남분당구,수내동,13595,"경기도 성남시 분당구 백현로 97, 수내동 다운타운 1004호 (수내동)",031-717-3336,,20231120,2,1,0,0,1,0,0,0,0,0,0,0,0,0,127.1114019,37.3768278,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNTEjJDEjJDIjJDgz,수내밝은성모안과의원,31,의원,310000,경기,310403,성남분당구,수내동,13600,"경기도 성남시 분당구 돌마로356번길 3, 그랜드빌딩 4층 405호 (수내동)",031-726-8900,,20150611,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1233299,37.3697159,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,수내본정형외과의원,31,의원,310000,경기,310403,성남분당구,수내동,13595,"경기도 성남시 분당구 백현로101번길 22, 3층 (수내동, 성남농협)",031-712-4770,,20150720,5,2,0,0,3,0,0,0,0,0,0,0,0,0,127.1132495,37.3773959,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz,수서울내과의원,31,의원,310000,경기,310402,성남중원구,금광동,13179,"경기도 성남시 중원구 산성대로 380, 5층 (금광동)",031-748-1112,,20220104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1578152,37.4457219,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,수엘의원,31,의원,310000,경기,310403,성남분당구,야탑동,13497,"경기도 성남시 분당구 야탑로81번길 10, 308호 (야탑동, 분당아미고타워)",622-0678,,20131014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1282197,37.4105955,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,수의원,31,의원,310000,경기,310401,성남수정구,수진동,13316,"경기도 성남시 수정구 수정로 100, 2층 (수진동)",031-757-1588,http://www.clinicsoo.co.kr/index.asp,20030705,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.131516,37.4406052,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,수이비인후과의원,31,의원,310000,경기,310401,성남수정구,수진동,13327,"경기도 성남시 수정구 수정로 144, 2층 (수진동)",031-722-5995,,20031013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1361244,37.4418541,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,수정내과의원,31,의원,310000,경기,310401,성남수정구,태평동,13290,"경기도 성남시 수정구 수정로 181, (태평동, 성남빌딩)",031-756-4034,,19960215,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1400043,37.4435973,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,수정형외과의원,31,의원,310000,경기,310401,성남수정구,수진동,13327,"경기도 성남시 수정구 수정로 144, 1,3층 (수진동)",031-758-0700,http://www.suos.co.kr/,20030618,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1361244,37.4418541,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,수진비너스의원,31,의원,310000,경기,310401,성남수정구,수진동,13337,"경기도 성남시 수정구 산성대로 193, 2층 (수진동)",031-755-2388,,20080616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1395643,37.4373145,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,수흉부외과의원,31,의원,310000,경기,310403,성남분당구,구미동,13630,"경기도 성남시 분당구 돌마로 46, 501호 (구미동, 광천프라자)",031-715-7536,,20040512,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1069946,37.3496888,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz,스마일내과의원,31,의원,310000,경기,310401,성남수정구,태평동,13305,"경기도 성남시 수정구 수정로 141-1, 8층 (태평동)",031-757-7588,http://www.smilemd.kr/,20100405,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1358646,37.4423582,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,스킨다피부과의원,31,의원,310000,경기,310403,성남분당구,수내동,13595,"경기도 성남시 분당구 백현로 97, 304호 (수내동, 수내동 다운타운)",031-715-7582,,20150910,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1114019,37.3768278,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3MiQyNjE0ODEjNTEjJDEjJDYjJDgz,스킨영의원,31,의원,310000,경기,310403,성남분당구,수내동,13595,"경기도 성남시 분당구 백현로101번길 17, 초림프라자 211호, 212호, 213호, 214호 (수내동)",031-716-3337,,20161219,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1125099,37.3774801,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,스타비뇨기과의원,31,의원,310000,경기,310403,성남분당구,정자동,13558,"경기도 성남시 분당구 느티로 16, 406호 (정자동, 젤존타워1)",719-1366,,20080602,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1063065,37.3681714,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,시니어스의원,31,의원,310000,경기,310403,성남분당구,구미동,13619,"경기도 성남시 분당구 구미로173번길 47, 서울시니어스분당타워 비101, 비102호 (구미동)",031-738-9711,,20220302,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1237698,37.3471214,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,시민의원,31,의원,310000,경기,310402,성남중원구,상대원동,13228,"경기도 성남시 중원구 둔촌대로 431, 1,2,3층 (상대원동)",031-735-8864,,20140103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1649973,37.4330828,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,시크릿의원,31,의원,310000,경기,310401,성남수정구,,13640,"경기도 성남시 수정구 위례광장로 300, 창곡동 509번지 8층 814,815호 (창곡동)",031-757-1030,,20211222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1427026,37.4734648,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,신구의원,31,의원,310000,경기,310402,성남중원구,금광동,13182,"경기도 성남시 중원구 광명로 336, 3층 (금광동)",031-745-5678,,19940901,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1631941,37.4454787,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,신상건신경과의원,31,의원,310000,경기,310401,성남수정구,태평동,13305,"경기도 성남시 수정구 수정로 141-1, (태평동)",031-758-2700,http://www.shinneuro.net/index.asp,20111108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1358646,37.4423582,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,신상은정신건강의학과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로926번길 6, 6층 602호 (야탑동, 대덕프라자)",031-706-8131,,20140710,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1298637,37.4121577,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,신영피부과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로 926, 601호 (야탑동, 분당메트로빌딩)",031-702-6228,,19950228,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.129292,37.4125779,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNjEjJDEjJDQjJDgz,신유호정신건강의학과의원,31,의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 분당로53번길 9, 301호 (서현동, 에이원프라자)",031-706-4824,,20020315,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1213463,37.3839203,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz,신의의원,31,의원,310000,경기,310402,성남중원구,성남동,13365,"경기도 성남시 중원구 성남대로 1126, 203호 (성남동)",031-758-0875,,20070201,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1298808,37.4302849,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,신지용정신건강의학과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로916번길 7, 301호 (야탑동, 서일빌딩)",031-705-5594,,20040318,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1298581,37.4111576,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,신태식소아청소년과의원,31,의원,310000,경기,310402,성남중원구,하대원동,13406,"경기도 성남시 중원구 둔촌대로 274, 1층 127호 (하대원동)",031-759-5275,,20030212,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.14875,37.4288929,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,신통방통의원,31,의원,310000,경기,310402,성남중원구,성남동,13376,"경기도 성남시 중원구 성남대로 1133, 309호.310호.313호.314호.315호 (성남동)",031-723-7789,,20111202,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.128633,37.4310405,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,신통의원,31,의원,310000,경기,310401,성남수정구,신흥동,13353,"경기도 성남시 수정구 산성대로 259, 2층 (신흥동)",031-741-0064,,20211115,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1456794,37.4407863,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjEwMDIjNTEjJDEjJDIjJDgz,심덕택피부과의원,31,의원,310000,경기,310403,성남분당구,금곡동,13618,"경기도 성남시 분당구 돌마로 87, 306~307호 (금곡동, 골드프라자)",716-1353,http://www.goldskin.co.kr,19960726,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1117463,37.3503915,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQxMyQyNjE4MzIjNTEjJDEjJDYjJDgz,심유진이비인후과의원,31,의원,310000,경기,310403,성남분당구,삼평동,13524,"경기도 성남시 분당구 대왕판교로606번길 39, 701~702호 (삼평동, 럭스타워)",031-781-8600,,20111201,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1115188,37.3964751,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,씨앤피차앤박피부과의원,31,의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 황새울로342번길 9, 8호 (서현동, 서울문고)",031-709-7229,http://www.cnpskin.com,20021226,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1234385,37.3860699,
