암호화요양기호,요양기관명,위치_공공건물(장소)명,위치_방향,위치_거리,주차_가능대수,주차_비용 부담여부,주차_기타 안내사항,휴진안내_일요일,휴진안내_공휴일,응급실_주간_운영여부,응급실_주간_전화번호1,응급실_주간_전화번호2,응급실_야간_운영여부,응급실_야간_전화번호1,응급실_야간_전화번호2,점심시간_평일,점심시간_토요일,접수시간_평일,접수시간_토요일,진료시작시간_일요일,진료종료시간_일요일,진료시작시간_월요일,진료종료시간_월요일,진료시작시간_화요일,진료종료시간_화요일,진료시작시간_수요일,진료종료시간_수요일,진료시작시간_목요일,진료종료시간_목요일,진료시작시간_금요일,진료종료시간_금요일,진료시작시간_토요일,진료종료시간_토요일
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,수의원,,,,,,,전부 휴진,전부 휴진,N,,,N,,,,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQyIyQxIyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,전내과의원,,,,20.0,N,,전부 휴진,전부 휴진,N,,,N,,,1시00분 ~ 2시00분,,,,,,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,연세에덴정신건강의학과의원,이코노샤르망,코오롱트리폴리스 방향,,150.0,N,,휴진,휴진,N,,,N,,,13시00분~14시00분,,9시00분~18시30분,9시00분~14시00분,,,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjEyMjIjNzEjJDEjJDgjJDgz,리지안안과의원,,,,150.0,Y,"진료 2시간 무료, 검사 및 수술시 소요시간 주차무료",휴진,휴진,N,,,N,,,점심시간 없이 교대진료,점심시간 없이 교대진료,9시00분~18시30분,9시00분~15시00분,,,900.0,2000.0,900.0,1900.0,900.0,2000.0,900.0,1900.0,900.0,2000.0,900.0,1600.0
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz,상쾌한이비인후과의원,정자청소년수련관,우측,5M,200.0,N,,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,13시00분~13시30분,,,,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1500.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz,청담한의원,,,,,,,전부 휴진,전부 휴진,N,,,N,,,"월,화,목,금 13:00~14:00/ 수요일 점심시간 없음.",,,,,,900.0,1830.0,900.0,1830.0,900.0,1400.0,900.0,1830.0,900.0,1830.0,900.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,경희김한의원,성남시 중원구 금상초등학교,서쪽 상대원시장 방향,150 m,,,,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,,,,,900.0,1830.0,900.0,2000.0,900.0,1300.0,900.0,2000.0,900.0,1830.0,900.0,1300.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz,숨쉬는한의원,홈플러스익스프레스 이매점,,,15.0,N,,09:30~16:00 까지 진료 (점심시간 1시~2시까지),09:30~16:00   (점심시간 1시~2시까지),N,,,N,,,09:30~19:00 까지 진료 (점심시간 1시~2시까지),09:30~16:00 까지 진료 (점심시간 1시~2시까지),09:30~19:00 까지 진료 (점심시간 1시~2시까지),09:30~16:00 까지 진료 (점심시간 1시~2시까지),930.0,1600.0,930.0,1900.0,930.0,1900.0,930.0,1900.0,,,930.0,1900.0,930.0,1600.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,한마음한의원,경기도 성남시 분당구 수내동 7-8번지 광진 빌딩 4층 402호 한마음 한의원,,,10.0,N,엘레베이터 사용하는 주차장임,휴진,공휴일 1시까지 진료,N,,,N,,,13:00~14:00,,09:30~19:30,09:30~14:00,0.0,0.0,930.0,1930.0,930.0,1930.0,930.0,1930.0,930.0,1930.0,930.0,1930.0,930.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,태후한의원,분당선 및 신분당선 미금역 6번 출구,전면 위치,10m,700.0,N,분당엠코헤리츠 지하1층~4층 7000대 동시 주차 가능,전부 휴진,전부 휴진,N,,,N,,,,,,,,,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,1500.0,1000.0,2000.0,1000.0,1500.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,길벗한의원,남한산성입구역,3번출구 직진,150m,,,한의원 건너편 금광2동 공용주차장 유료,오후 1시 마감/12시까지내원,오후 1시 마감 /12시까지내원,N,,,N,,,13시~14시30분,,09:00~19:00 (매주 수요일 휴진),09:00~13:00시마감,900.0,1300.0,900.0,1900.0,900.0,1900.0,0.0,0.0,900.0,1900.0,900.0,1900.0,900.0,1300.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQyIyQ1IyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,수한의원,성남우체국 옆 신흥역 4번출구,성남우체국 방향,50m,,,,전부 휴진,전부 휴진,N,,,N,,,13:00-14:00,,,,,,1000.0,1900.0,1000.0,1900.0,1030.0,1900.0,1400.0,2000.0,1030.0,1900.0,1000.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQyIyQxIyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz,최우진행복한의원,정자동우편취급소,,,15.0,N,,전부휴진,"진료(오전9시30분~오후 2시까지,단 1/1,12/25은 휴진)",N,,,N,,,1시 ~2시까지,,,,,,930.0,2030.0,930.0,1900.0,930.0,1900.0,930.0,2030.0,930.0,1900.0,930.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,분당태강한의원,NC백화점,맞은편,,100.0,Y,진료시 1시간 무료주차,오후2시이후,오후2시이후,N,,,N,,,오후 1시 ~ 오후 2시,,9시30분 ~ 19시00분,오전 9시 30분~오후1시,930.0,1400.0,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQyNjE4MzIjNjEjJDEjJDgjJDgz,분당야탑약선당한의원,"야탑역 2번출구 국민은행,KB손해보험 건물 4층",이매역 방향(남쪽),약 70미터,9.0,N,골목도 주차 단속되오니 주차장 만차시 꼭 전화 주세요.,"수요일 오후, 공휴일, 일요일 휴진","수요일 오후, 공휴일, 일요일 휴진",N,,,N,,,13:00~14:00,없음,9시20분~17시30분,9시 20분~13시20분,,,930.0,1820.0,930.0,1820.0,930.0,1300.0,930.0,1820.0,930.0,1820.0,900.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ3OSQzNjE0ODEjNzEjJDEjJDgjJDgz,하늘담한의원,판교도서관,남쪽,150m,50.0,N,주차공간 여유. 2시간 무료. 건물내 주차가능.,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시:00분,없음,9시30분~19시:00분,9시30분~12시30분,,,930.0,1930.0,930.0,1930.0,930.0,1930.0,930.0,1930.0,930.0,1930.0,930.0,1300.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz,더휴한의원,삼환하이펙스 B동,3층,302호,200.0,Y,2시간 주차 무료. 지하 2~5층까지 주차장,전부 휴진,전부 휴진,N,,,N,,,14시00분 - 15시00분,,10시00분 ~ 19시30분,,,,1000.0,1930.0,1000.0,1930.0,1000.0,1930.0,1000.0,1930.0,1000.0,1930.0,,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,모란경희한의원,모란역 2번출구,"신한은행, 성남농협 방향",50m,,,,휴진,휴진,N,,,N,,,13:00 ~ 14:00,,,,,,900.0,2000.0,900.0,1900.0,900.0,1900.0,900.0,2000.0,900.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,성남경희한의원,,,,,,,,,N,,,N,,,13시00분~14시00분,,,,,,830.0,2000.0,830.0,1900.0,830.0,1900.0,830.0,2000.0,830.0,1900.0,830.0,1300.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,미소로한의원,,,,,,,,,N,,,N,,,13시00분~14시30분,,,,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,좋은꿈한의원,분당이매동성당,성남대로 방향,50m,,,,휴진,휴진,N,,,N,,,13시00분~14시00분,,09시30분~19시00분,09시30분~14시00분,,,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,1500.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,예안한의원,야탑초등학교,맞은편,,30.0,N,,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,마감시간 30분 전까지,마감시간 30분 전까지,,,930.0,1900.0,930.0,1900.0,930.0,1900.0,,,930.0,1900.0,930.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,순한의원,,,,0.0,N,,휴진,휴진,N,,,N,,,오후1:00~오후2:00,,오전9:30~오후7:00 (수 야간 ~오후8:30),오전 9:30~ 오후2:00,,,930.0,1900.0,930.0,1900.0,930.0,2030.0,930.0,1900.0,930.0,1900.0,930.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,분당삼성한의원,,,,,,,,,Y,,,Y,,,,,,,1000.0,1500.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,,,1000.0,2100.0,1000.0,1500.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,경희사랑방한의원,,,,,,,,,N,,,N,,,13:00~14:00,,,,,,1000.0,2000.0,1000.0,1900.0,1000.0,2000.0,1400.0,1900.0,1000.0,2000.0,1000.0,1300.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,정성한의원,,,,2.0,N,,전부휴진,전부휴진,N,,,N,,,13시00분 ~ 14시 00분,,,,,,900.0,1900.0,900.0,2030.0,900.0,1900.0,900.0,2030.0,900.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,정든경희한의원,,,,,,,휴진,휴진,N,,,N,,,13:00 ~ 14:00,점심시간 없이 진료,,,,,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1830.0,900.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,아침빛한의원,정자역(신분당선) 5번출구,파리크라상 대각선,,20.0,N,2시간 무료,종일 휴진,종일 휴진,N,,,N,,,오후 1시~2시 (수요일 점심시간 없이 오후 2시까지 진료),점심시간 없이 오후 2시까지 진료,9시~18시 40분 (화목은 19:30),9시~1시40분,,,900.0,1900.0,900.0,2100.0,900.0,1400.0,900.0,2100.0,900.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz,사랑인한의원,,,,135.0,N,,,,N,,,N,,,13시00분~14시00분,,10시00분~20시00분,10시00분~14시00분,1000.0,1500.0,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,1500.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,나비온한의원,,,,50.0,N,,전부 휴진,전부 휴진,N,,,N,,,13:00~14:00,,,,,,930.0,1930.0,930.0,1930.0,930.0,1400.0,930.0,1930.0,930.0,1930.0,930.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,위례하늘애한의원,위례중앙타워,옆건물,50m,284.0,N,기본 1시간 무료 + 진료시간만큼 주차권 지급,10시00분 ~ 16시00분 점심시간없이 정상진료,10시00분 ~ 16시00분 점심시간없이 정상진료,N,,,N,,,13시00분 ~ 14시00분,"토,일,공휴일 점심시간없이 진료합니다.",10시00분 ~ 21시00분,10시00분 ~ 16시00분,1000.0,1600.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,2100.0,1000.0,1600.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,태림당한의원,미금역 6번출구,출구방향에서,30m 이내 위치,90.0,N,,전부휴진,전부휴진,N,,,N,,,"14:00-15:00 (수요일, 토요일 점심시간 없이 진료)",점심시간 없이 진료,한의원 문의,한의원 문의,,,1000.0,2000.0,1000.0,1900.0,1400.0,2000.0,1000.0,2000.0,1000.0,1900.0,1000.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,경희하늘맘한의원,성남위례파출소,CU편의점 건물 4층,도보 5분,100.0,N,"지하1-3층 주차장 완비, 2시간 무료",휴진,휴진,N,,,N,,,13:00~14:00,점심시간 없음,,,,,930.0,2030.0,930.0,1900.0,930.0,1900.0,930.0,1900.0,930.0,1900.0,930.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNjEjJDEjJDgjJDgz,해담은한의원,,,,10.0,N,,전부 휴진,전부 휴진,N,,,N,,,오후 1:00~ 2:00,,,,,,1000.0,1830.0,1000.0,1830.0,1000.0,1830.0,1000.0,1830.0,1000.0,1830.0,1000.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,효자촌도원한의원,,,,20.0,N,,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,,,,,1000.0,1800.0,1000.0,1800.0,1000.0,1800.0,1000.0,1800.0,1000.0,1800.0,1000.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,경희대인한의원,,,,,,,,,N,,,N,,,13:00~14:00,13:00~14:00,09:00~20:30,09:00~15:30,900.0,1600.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,1600.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjNjEjJDEjJDQjJDgz,형주한의원,판교 월드마크 건물 2층 복도 끝(맥도날드 건물),"판교역1,2번 출구",200m이내,200.0,N,롯데마트 주차장에 주차 가능합니다.,휴무,오전10~ 15시,N,,,N,,,오후2 ~ 3시,없음,,,,,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,2000.0,1000.0,1500.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,경희한의원,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,경희건강한의원,,,,50.0,N,,,,N,,,N,,,13:00~14:00,점심시간 없이 진료,09:00~20:30`,09:00~13:30,900.0,1400.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,2100.0,900.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNjEjJDEjJDgjJDgz,경희유진한의원,수정구청,우측,190m,10.0,N,상가 주차장 이용,,,N,,,N,,,,,,,,,1000.0,2000.0,1000.0,1900.0,1000.0,2000.0,,,1000.0,1900.0,900.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,동인한의원,,,,8.0,N,,전부휴진,전부 휴진,N,,,N,,,1:00 -2:00,없음,,,,,930.0,630.0,930.0,630.0,930.0,630.0,,,930.0,630.0,930.0,200.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,피브로한의원,경기 성남시 분당구 분당로53번길 20 5층,,,,,,전부 휴진,전부 휴진,N,,,N,,,13시 00분 ~ 14시 30분,,11시~,10시 30분~,,,1100.0,2100.0,1100.0,2100.0,,,1100.0,2100.0,1430.0,2100.0,1030.0,1500.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz,재호한의원,,,,10.0,N,주차장 만차시 수내동 공영주차장 이용 바랍니다.,휴진,휴진,N,,,N,,,13:00~14:00,점심시간 없이 진료,,,,,930.0,1900.0,930.0,2100.0,930.0,1900.0,930.0,2100.0,930.0,1900.0,930.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDYjJDgz,예온한의원,,,,30.0,N,,전부 휴진,전부 휴진,N,,,N,,,12시30분~14시00분,,,,,,930.0,1900.0,930.0,1900.0,930.0,1900.0,930.0,1400.0,930.0,1900.0,930.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQzNjEwMDIjNDEjJDEjJDQjJDgz,위례경희한의원,위례동(성남) 행복복지센터,우측,1m,155.0,N,진료시 2시간까지 무료,전부 휴진,전부 휴진,N,,,N,,,13:00~14:00,13:00~14:00,9:30~진료종료 30분 전까지 접수 (목요일 14: 00~18:30),9:30~15:30,,,930.0,1900.0,930.0,2030.0,930.0,1900.0,1400.0,1900.0,930.0,2030.0,930.0,1600.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,창덕궁한의원,,,,1.0,N,,휴진,휴진,N,,,N,,,점심시간없이진료,점심시간없이진료,,,,,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1900.0,1000.0,1500.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,경희으뜸한의원,수인분당선 오리역,3번출구,110m,50.0,N,,전부 휴진,전부 휴진,N,,,N,,,"13시00분~14시00분(수,토요일 점심시간 없음)",,,,,,930.0,1830.0,930.0,1830.0,930.0,1400.0,930.0,1830.0,930.0,1830.0,930.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,리바디한의원,분당프라자,,,135.0,Y,2시간 무료 지원,휴진,,N,,,N,,,13:00~14:00,13:00~14:00,10:00~20:00,10:00~16:00,,,1000.0,2030.0,1000.0,2030.0,1000.0,2030.0,1000.0,2030.0,1000.0,2030.0,1000.0,1600.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz,곽희준한의원,"시그마3오피스텔, 성남종합버스터미널 맞은편",,,100.0,N,,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,,,,,900.0,2000.0,900.0,1830.0,900.0,2000.0,900.0,1830.0,900.0,2000.0,900.0,1400.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,인본한의원,중앙파출소,중앙시장 방면으로,10m,50.0,N,"진료 후 한의원접수데스크에서 차량번호 조회, 90분 주차무료",전부 휴진,오후 3시 이후,N,,,N,,,13시00분 ~ 14시00분,,,,,,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,2000.0,930.0,1500.0
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,가까이한의원,,,,,,,,,N,,,N,,,13:30~14:30,,,,930.0,1630.0,930.0,2030.0,930.0,2030.0,930.0,2030.0,930.0,2030.0,930.0,2030.0,930.0,1630.0
JDU4MTI3MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,분당센트럴요양병원,분당센트럴요양병원,,,22.0,N,,,,N,,,N,,,12:30~13:30,12:30~13:30,,,,,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,830.0,1730.0,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,스타비뇨기과의원,정자동 우체국,바로 앞 건물,5미터,100.0,N,건물에 식당이 많아 식사 시간 대에는 여유가 많이 없을 수 있음,휴진,휴진,N,,,N,,,,,13시00분~18시00분,09시00분~12시00분,,,1300.0,1800.0,1300.0,1800.0,1300.0,1800.0,1300.0,1800.0,1300.0,1800.0,900.0,1200.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDYjJDgz,로즈피부과의원,,,,57.0,N,건물 내 지하 1~2층,전부 휴진,전부 휴진,N,,,N,,,13시~14시,,,,,,930.0,1830.0,930.0,1830.0,930.0,1830.0,,,1000.0,2000.0,930.0,1500.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,연세우의원,보미리전빌,,,5.0,N,,전부휴진,전부휴진,N,,,N,,,12시40분~14시00분,12시40분~13시30분,09시30분~18시30분,09시30분~13시30분,,,930.0,640.0,930.0,640.0,930.0,640.0,930.0,640.0,930.0,640.0,930.0,1440.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,서울메이피부과의원,국민은행,,,,,,휴진,휴진,N,,,N,,,13시-14시,,10시-6시20분,10시-1시50분,0.0,0.0,1000.0,1830.0,1000.0,1830.0,1000.0,1830.0,1000.0,1830.0,1000.0,1820.0,1000.0,1400.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjODEjJDEjJDYjJDgz,연세미금내과의원,,,,30.0,Y,,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,,,,,,900.0,1800.0,900.0,1800.0,900.0,1800.0,900.0,1300.0,900.0,1800.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNjEjJDEjJDgjJDgz,서울신경외과재활의학과의원,"분당프라자(롯데리아, 서울신경외과재활의학과 건물)",4층,,50.0,Y,"진료 2시간 무료, 이후 추가 발생 주차비 지원",오후 1시 이후 휴진,오후 1시 이후 휴진,N,,,N,,,13시00분~14시00분,13시00분~14시00분,09시00분 ~ 19시 40분,09시00분~ 15시 40분,900.0,1300.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,2000.0,900.0,1600.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,노유석내과의원,진도훼미리상가,,,0.0,N,,휴진,휴진,N,,,N,,,13시00분~14시00분,13시00분~14시00분,09시00분~18시20분,09시00분~14시50분,,,,,,,,,,,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,고려정형외과의원,양지빌딩 2F,은행시장 새마을금고 맞은편,20M,100.0,Y,진료환자에 한해 1시간 무료,종일 휴진,종일 휴진,N,,,N,,,13시00분 ~ 14시00분,,09시00분 ~ 19시00분,09시00분 ~ 13시00분,,,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1900.0,900.0,1300.0
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,신영피부과의원,메트로빌딩,야탑역1번출구,100M이내,15.0,N,주차권 지참. 주차도장 1개 30분 무료주차(본 건물에서는 최대 2시간까지 무료주차 가능하며 2시간 이후 주차료가 발생됩니다.),전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,,09시30분~18시30분,09시30분~13:00분,,,,,,,,,,,,,,
